type_id,group_id,type_name,group_name,category_id,category_name
85862,4820,Glorified Decayed Small Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85863,4820,Glorified Gravid Small Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85864,4820,Glorified Unstable Small Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85865,4820,Glorified Unstable Small Ancillary Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85866,4820,Glorified Decayed Medium Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85867,4820,Glorified Gravid Medium Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85868,4820,Glorified Unstable Medium Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85869,4820,Glorified Decayed Medium Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85870,4820,Glorified Gravid Medium Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85871,4820,Glorified Unstable Medium Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85872,4820,Glorified Decayed Large Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85873,4820,Glorified Gravid Large Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85874,4820,Glorified Unstable Large Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85875,4820,Glorified Decayed Large Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85876,4726,Vermillion Seal Satin - Limited,Ship SKIN Design Element,2118,Personalization
85877,4726,Midnight Mass Satin - Limited,Ship SKIN Design Element,2118,Personalization
85878,4726,Golden Nova Metallic - Limited,Ship SKIN Design Element,2118,Personalization
85879,4726,Infinite Cyclones - Limited,Ship SKIN Design Element,2118,Personalization
85880,1194,Deathless Research Superior Consignment,Special Edition Commodities,63,Special Edition Assets
85881,1950,Pacifier Victorious Venom SKIN,Permanent SKIN,91,SKINs
85882,1950,Enforcer Victorious Venom SKIN,Permanent SKIN,91,SKINs
85883,1950,Monitor Victorious Venom SKIN,Permanent SKIN,91,SKINs
85884,1950,Marshal Victorious Venom SKIN,Permanent SKIN,91,SKINs
85885,1950,Sidewinder Victorious Venom SKIN,Permanent SKIN,91,SKINs
85886,1950,Cobra Victorious Venom SKIN,Permanent SKIN,91,SKINs
85887,1950,Python Victorious Venom SKIN,Permanent SKIN,91,SKINs
85888,1975,Structure Debris 6,Non-Interactable Object,2,Celestial
85889,1975,Structure Debris 7,Non-Interactable Object,2,Celestial
85890,1950,Maller Shattered Paradigm SKIN,Permanent SKIN,91,SKINs
85891,1950,Augoror Navy Issue Shattered Paradigm SKIN,Permanent SKIN,91,SKINs
85892,1950,Pontifex Shattered Paradigm SKIN,Permanent SKIN,91,SKINs
85893,1950,Punisher Shattered Paradigm SKIN,Permanent SKIN,91,SKINs
85894,1950,Eos Shattered Paradigm SKIN,Permanent SKIN,91,SKINs
85895,1950,Exequror Navy Issue Shattered Paradigm SKIN,Permanent SKIN,91,SKINs
85896,1950,Magus Shattered Paradigm SKIN,Permanent SKIN,91,SKINs
85897,1950,Orthrus Shattered Paradigm SKIN,Permanent SKIN,91,SKINs
85898,1975,Structure Battery Column,Non-Interactable Object,2,Celestial
85899,1975,Asteroid Colony 03,Non-Interactable Object,2,Celestial
85900,1975,Asteroid Colony 04,Non-Interactable Object,2,Celestial
85901,1975,Asteroid Colony 05,Non-Interactable Object,2,Celestial
85902,1975,Asteroid Colony 07,Non-Interactable Object,2,Celestial
85903,1975,Asteroid Colony 08,Non-Interactable Object,2,Celestial
85904,1975,Asteroid Colony 10,Non-Interactable Object,2,Celestial
85929,1950,Thanatos Arkombine Arisen SKIN,Permanent SKIN,91,SKINs
85930,1950,Archon Arkombine Arisen SKIN,Permanent SKIN,91,SKINs
85931,1950,Chimera Arkombine Arisen SKIN,Permanent SKIN,91,SKINs
85932,1950,Nidhoggur Arkombine Arisen SKIN,Permanent SKIN,91,SKINs
85940,4820,Glorified Decayed 1MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85941,4820,Glorified Gravid 1MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85942,4820,Glorified Unstable 1MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85943,4820,Glorified Gravid 100MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85944,4820,Glorified Unstable 500MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85945,4820,Glorified Decayed 10000MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85946,4820,Glorified Gravid 10000MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85947,4820,Glorified Unstable 10000MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85948,4820,Glorified Decayed 50000MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85949,4820,Glorified Gravid 50000MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85950,4820,Glorified Unstable 50000MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85951,4820,Glorified Decayed 5MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85952,4820,Glorified Gravid 5MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85953,4820,Glorified Unstable 5MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85954,4820,Glorified Decayed 10MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85955,4820,Glorified Gravid 10MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85956,4820,Glorified Unstable 10MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85957,4820,Glorified Decayed 50MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85958,4820,Glorified Gravid 50MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85959,4820,Glorified Unstable 50MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85960,4820,Glorified Decayed 100MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85961,4820,Glorified Unstable 100MN Afterburner Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85962,4820,Glorified Decayed 500MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85963,4820,Glorified Gravid 500MN Microwarpdrive Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85964,1950,Cynabal Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85965,1950,Daredevil Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85966,1950,Vigilant Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85967,1950,Vindicator Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85968,1950,Vendetta Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85969,1950,Vehement Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85970,1950,Revenant Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85971,1950,Tholos Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85972,1950,Cenotaph Luminae Polaris SKIN,Permanent SKIN,91,SKINs
85973,4820,Glorified Decayed Damage Control Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85974,4820,Glorified Gravid Assault Damage Control Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85975,4820,Glorified Unstable Assault Damage Control Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85976,4820,Glorified Gravid Damage Control Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85977,4820,Glorified Unstable Damage Control Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85978,4820,Glorified Decayed Assault Damage Control Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85979,1950,CONCORD Victory SKIN,Permanent SKIN,91,SKINs
85980,4810,'Seneschal' Mercenary Den,Mercenary Den,22,Deployable
85981,4820,Glorified Decayed Small Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85982,4820,Glorified Gravid Small Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85983,4820,Glorified Unstable Small Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85984,4820,Glorified Gravid Medium Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85985,4820,Glorified Decayed Heavy Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85986,4820,Glorified Decayed Capital Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85987,4820,Glorified Gravid Capital Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85988,4820,Glorified Unstable Capital Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85989,4820,Glorified Decayed Capital Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85990,4820,Glorified Gravid Capital Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85991,4820,Glorified Unstable Capital Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85992,4820,Glorified Decayed Small Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85993,4820,Glorified Gravid Small Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85994,4820,Glorified Unstable Small Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85995,4820,Glorified Decayed Small Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85996,4820,Glorified Gravid Small Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85997,4820,Glorified Unstable Small Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85998,4820,Glorified Decayed Medium Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85999,4820,Glorified Gravid Medium Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86000,4820,Glorified Unstable Medium Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86001,4820,Glorified Decayed Medium Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86002,4820,Glorified Unstable Medium Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86003,4820,Glorified Decayed Medium Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86004,4820,Glorified Gravid Medium Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86005,4820,Glorified Unstable Medium Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86006,4820,Glorified Decayed Large Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86007,4820,Glorified Gravid Large Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86008,4820,Glorified Unstable Large Cap Battery Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86009,4820,Glorified Decayed Heavy Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86010,4820,Glorified Gravid Heavy Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86011,4820,Glorified Unstable Heavy Energy Neutralizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86012,4820,Glorified Gravid Heavy Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86013,4820,Glorified Unstable Heavy Energy Nosferatu Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86015,1975,Particle Cloud Thunder 01b,Non-Interactable Object,2,Celestial
86016,4820,Glorified Decayed Small Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86017,4820,Glorified Gravid Small Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86018,4820,Glorified Unstable Small Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86019,4820,Glorified Decayed Large Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86020,4820,Glorified Gravid X-Large Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86021,4820,Glorified Unstable X-Large Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86022,4820,Glorified Unstable X-Large Ancillary Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86023,4820,Glorified Decayed Capital Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86024,4820,Glorified Gravid Capital Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86025,4820,Glorified Unstable Capital Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86026,4820,Glorified Unstable Capital Ancillary Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86027,4820,Glorified Decayed Small Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86028,4820,Glorified Gravid Small Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86029,4820,Glorified Unstable Small Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86030,4820,Glorified Decayed Medium Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86031,4820,Glorified Gravid Medium Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86032,4820,Glorified Unstable Medium Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86033,4820,Glorified Decayed Medium Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86034,4820,Glorified Gravid Medium Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86035,4820,Glorified Unstable Medium Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86036,4820,Glorified Unstable Medium Ancillary Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86037,4820,Glorified Gravid Large Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86038,4820,Glorified Unstable Large Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86039,4820,Glorified Decayed Large Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86040,4820,Glorified Gravid Large Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86041,4820,Glorified Unstable Large Shield Extender Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86042,4820,Glorified Unstable Large Ancillary Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86043,4820,Glorified Decayed X-Large Shield Booster Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86044,4820,Glorified Decayed Stasis Webifier Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86045,4820,Glorified Gravid Stasis Webifier Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86046,4820,Glorified Unstable Stasis Webifier Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86047,4820,Glorified Decayed Warp Disruptor Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86048,4820,Glorified Gravid Warp Disruptor Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86049,4820,Glorified Unstable Warp Disruptor Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86050,4820,Glorified Gravid Warp Scrambler Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86051,4820,Glorified Unstable Warp Scrambler Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86052,4820,Glorified Decayed Heavy Warp Disruptor Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86053,4820,Glorified Gravid Heavy Warp Disruptor Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86054,4820,Glorified Unstable Heavy Warp Disruptor Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86055,4820,Glorified Decayed Heavy Warp Scrambler Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86056,4820,Glorified Gravid Heavy Warp Scrambler Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86057,4820,Glorified Unstable Heavy Warp Scrambler Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86058,4820,Glorified Decayed Warp Scrambler Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86059,4820,Glorified Decayed Ballistic Control System Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86060,4820,Glorified Gravid Ballistic Control System Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86061,4820,Glorified Unstable Ballistic Control System Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86062,4820,Glorified Gravid Magnetic Field Stabilizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86063,4820,Glorified Unstable Magnetic Field Stabilizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86064,4820,Glorified Decayed Siege Module Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86065,4820,Glorified Gravid Siege Module Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86066,4820,Glorified Unstable Siege Module Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86067,4820,Glorified Decayed Vorton Tuning System Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86068,4820,Glorified Gravid Vorton Tuning System Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86069,4820,Glorified Unstable Vorton Tuning System Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86070,4820,Glorified Decayed Entropic Radiation Sink Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86071,4820,Glorified Gravid Entropic Radiation Sink Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86072,4820,Glorified Unstable Entropic Radiation Sink Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86073,4820,Glorified Decayed Gyrostabilizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86074,4820,Glorified Gravid Gyrostabilizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86075,4820,Glorified Unstable Gyrostabilizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86076,4820,Glorified Decayed Heat Sink Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86077,4820,Glorified Gravid Heat Sink Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86078,4820,Glorified Unstable Heat Sink Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86079,4820,Glorified Decayed Magnetic Field Stabilizer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86100,319,Threshold Werpost,Large Collidable Structure,11,Entity
86104,4726,Edge of Cerulean Matte - Limited,Ship SKIN Design Element,2118,Personalization
86105,4726,Circle Carmine Matte - Limited,Ship SKIN Design Element,2118,Personalization
86106,4726,Coronal Horizon Bronze Metallic - Limited,Ship SKIN Design Element,2118,Personalization
86107,4726,Deathless Covenant - Limited,Ship SKIN Design Element,2118,Personalization
86125,4820,Glorified Exigent Light Drone Durability Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86126,4820,Glorified Exigent Light Drone Firepower Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86127,4820,Glorified Exigent Light Drone Navigation Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86128,4820,Glorified Exigent Heavy Drone Navigation Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86129,4820,Glorified Exigent Heavy Drone Projection Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86130,4820,Glorified Exigent Sentry Drone Durability Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86131,4820,Glorified Exigent Sentry Drone Firepower Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86132,4820,Glorified Exigent Sentry Drone Precision Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
86133,4820,Glorified Exigent Sentry Drone Projection Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
